household_id,income,members,energy_cost,energy_ratio,is_poverty,region,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,month_13,month_14,month_15,month_16,month_17,month_18
121,2137478.0,5,196112.0,0.0917,0,부산,206158.0,238687.0,214261.0,174121.0,175922.0,182160.0,217110.0,179315.0,183832.0,176830.0,189286.0,220191.0,227181.0,226250.0,222451.0,212753.0,224816.0,233440.0
122,1050147.0,1,241110.0,0.2296,1,전북,301528.0,274602.0,244315.0,211657.0,210505.0,205728.0,242746.0,230943.0,209465.0,232834.0,240408.0,284554.0,288545.0,270976.0,267946.0,302244.0,311318.0,295995.0
123,1538979.0,5,131686.0,0.0856,0,경북,152089.0,140488.0,136681.0,113472.0,112913.0,136207.0,134105.0,123140.0,123980.0,128121.0,141174.0,169602.0,185389.0,165168.0,177999.0,169850.0,182039.0,173171.0
124,2446882.0,5,91321.0,0.0373,0,서울,105608.0,119145.0,94540.0,83935.0,74597.0,81006.0,91804.0,80130.0,76363.0,89357.0,95187.0,110767.0,108577.0,109826.0,114604.0,117249.0,106573.0,124049.0
125,2704525.0,2,152966.0,0.0566,0,충북,169250.0,189508.0,164872.0,124189.0,127688.0,138059.0,153985.0,147508.0,142885.0,145263.0,163462.0,190778.0,184845.0,194846.0,202389.0,207209.0,204622.0,213018.0
126,345230.0,5,152030.0,0.4404,1,전남,172539.0,185757.0,164703.0,139272.0,135140.0,144170.0,150321.0,156166.0,135001.0,146860.0,156537.0,183638.0,193221.0,210701.0,186410.0,200268.0,190306.0,194575.0
127,1939130.0,2,275444.0,0.142,1,충북,312393.0,346079.0,296391.0,248448.0,236369.0,240961.0,272772.0,252993.0,244245.0,279284.0,273629.0,332448.0,318926.0,319146.0,339863.0,337204.0,350000.0,348408.0
128,4646442.0,6,104417.0,0.0225,0,인천,118825.0,138520.0,111110.0,101084.0,94952.0,95923.0,108338.0,102291.0,88599.0,99480.0,115527.0,140481.0,137796.0,146322.0,145569.0,145411.0,149606.0,150208.0
129,2165816.0,2,272282.0,0.1257,1,제주,342317.0,344871.0,284575.0,230141.0,220009.0,256488.0,263701.0,245630.0,235765.0,249778.0,298056.0,337685.0,322339.0,344867.0,350000.0,344459.0,350000.0,350000.0
130,1359730.0,6,183313.0,0.1348,1,광주,224722.0,227973.0,194018.0,152350.0,154678.0,175626.0,191546.0,162947.0,170047.0,178748.0,195846.0,228822.0,237263.0,239908.0,229639.0,242306.0,238443.0,228122.0
131,2076205.0,3,256082.0,0.1233,1,경남,308926.0,312766.0,264106.0,246843.0,218409.0,213981.0,250455.0,263139.0,222759.0,246625.0,278887.0,329544.0,350000.0,320319.0,324815.0,326827.0,341926.0,350000.0
132,1560982.0,6,53595.0,0.0343,0,대구,63552.0,68588.0,57364.0,50867.0,50140.0,50705.0,54263.0,53576.0,50000.0,50976.0,55286.0,72231.0,70565.0,78192.0,75886.0,70916.0,76958.0,70134.0
133,4978156.0,4,173537.0,0.0349,0,제주,198360.0,219954.0,182273.0,161770.0,154426.0,153411.0,169030.0,166125.0,157572.0,165306.0,183081.0,208802.0,217220.0,218083.0,203573.0,213774.0,220059.0,216600.0
134,4186835.0,6,65151.0,0.0156,0,충북,74253.0,73225.0,74928.0,57278.0,56052.0,60740.0,69009.0,62821.0,56738.0,62571.0,66975.0,82453.0,88701.0,86645.0,85629.0,88284.0,89381.0,83632.0
135,1056159.0,5,294047.0,0.2784,1,경기,321026.0,350000.0,312575.0,267201.0,246765.0,260435.0,304166.0,265078.0,286150.0,299004.0,303283.0,350000.0,325005.0,339130.0,350000.0,350000.0,350000.0,343612.0
136,355174.0,4,92030.0,0.2591,1,서울,102244.0,110224.0,102583.0,72318.0,76616.0,80822.0,86247.0,89987.0,76967.0,81746.0,100743.0,123668.0,124524.0,119999.0,123783.0,133800.0,130456.0,130558.0
137,2297920.0,2,255595.0,0.1112,1,대전,292219.0,296968.0,291708.0,226341.0,237163.0,239400.0,261756.0,247292.0,234565.0,219412.0,264633.0,332995.0,335667.0,320564.0,342266.0,350000.0,350000.0,350000.0
138,585059.0,2,80808.0,0.1381,1,경기,89612.0,105165.0,88774.0,72843.0,74625.0,72997.0,85243.0,76915.0,74160.0,76455.0,85253.0,101871.0,100134.0,102242.0,104018.0,106920.0,106834.0,113050.0
139,4515954.0,5,194154.0,0.043,0,부산,200460.0,243845.0,196798.0,181734.0,175248.0,167076.0,176172.0,192150.0,175921.0,169059.0,229645.0,250269.0,259547.0,269221.0,251788.0,261638.0,248915.0,258834.0
140,2291618.0,5,73444.0,0.032,0,세종,87962.0,88013.0,74586.0,63678.0,62210.0,69041.0,79287.0,69054.0,65952.0,65537.0,84594.0,85374.0,90269.0,85809.0,85827.0,84847.0,98285.0,91298.0
141,2341651.0,4,175319.0,0.0749,0,울산,180607.0,228525.0,181439.0,160054.0,148682.0,154440.0,170324.0,169297.0,145818.0,172804.0,180254.0,206766.0,205075.0,221507.0,208409.0,218120.0,210757.0,225817.0
142,4645724.0,6,141471.0,0.0305,0,부산,171818.0,162819.0,142351.0,126438.0,116552.0,116876.0,134422.0,126117.0,135018.0,145841.0,140409.0,181668.0,189895.0,174240.0,188323.0,208081.0,195918.0,190678.0
143,4816802.0,4,219528.0,0.0456,0,전북,226446.0,271061.0,246525.0,194575.0,180021.0,193256.0,228861.0,203813.0,200823.0,208842.0,229636.0,284033.0,281381.0,284723.0,301887.0,283733.0,287734.0,285897.0
144,2233573.0,2,97348.0,0.0436,0,인천,113430.0,121054.0,98148.0,85162.0,80061.0,86095.0,102736.0,91954.0,91292.0,88001.0,100255.0,127490.0,124615.0,135304.0,128014.0,130884.0,142807.0,132783.0
145,1710538.0,1,265784.0,0.1554,1,제주,299292.0,325492.0,264698.0,238749.0,229524.0,240752.0,271300.0,244364.0,252984.0,275499.0,256710.0,312037.0,315700.0,315012.0,345778.0,327371.0,345889.0,303649.0
146,413670.0,3,250245.0,0.6049,1,경북,290332.0,286600.0,249250.0,224127.0,214292.0,217569.0,255542.0,262466.0,205578.0,244654.0,261891.0,319855.0,317488.0,324346.0,331157.0,328636.0,315421.0,335874.0
147,2872184.0,1,194408.0,0.0677,0,인천,235672.0,227794.0,203173.0,186566.0,154612.0,162745.0,188735.0,194276.0,161675.0,158534.0,199524.0,249714.0,264320.0,249989.0,252972.0,271689.0,242590.0,260583.0
148,83782.0,5,283437.0,3.3831,1,부산,331430.0,350000.0,297210.0,248540.0,227101.0,251109.0,285713.0,269983.0,277076.0,275985.0,295603.0,341780.0,348880.0,335968.0,350000.0,350000.0,350000.0,350000.0
149,3406765.0,2,258411.0,0.0759,0,경북,303495.0,328656.0,252723.0,224320.0,216480.0,223456.0,280827.0,234974.0,226110.0,247999.0,255022.0,316623.0,323850.0,318656.0,324904.0,322316.0,312315.0,339938.0
150,3657432.0,1,128263.0,0.0351,0,강원,130863.0,148811.0,126934.0,109757.0,107541.0,111974.0,120783.0,108959.0,117181.0,126436.0,132004.0,158198.0,159798.0,171552.0,152726.0,161798.0,154666.0,170120.0
151,2865211.0,3,189851.0,0.0663,0,강원,224204.0,237282.0,188724.0,181060.0,155545.0,165186.0,192422.0,183081.0,161709.0,178796.0,214177.0,219891.0,235284.0,222121.0,205309.0,216185.0,221988.0,227268.0
152,3113767.0,5,126804.0,0.0407,0,경남,129433.0,161761.0,130962.0,112192.0,115846.0,111408.0,121475.0,119110.0,107660.0,122538.0,130657.0,154485.0,152323.0,156905.0,159651.0,157323.0,159881.0,163220.0
153,56513.0,4,128427.0,2.2725,1,경남,153770.0,146022.0,141309.0,104220.0,122421.0,123099.0,124832.0,124338.0,107488.0,122374.0,133610.0,153833.0,152459.0,153351.0,151275.0,154495.0,152209.0,168655.0
154,1659991.0,5,267658.0,0.1612,1,경기,320189.0,335902.0,308267.0,239013.0,210929.0,244157.0,258705.0,242102.0,242096.0,265283.0,269294.0,350000.0,339507.0,350000.0,350000.0,350000.0,341393.0,350000.0
155,967177.0,6,294008.0,0.304,1,경기,316237.0,331039.0,297336.0,259755.0,253719.0,254010.0,298130.0,284364.0,266504.0,263546.0,315930.0,350000.0,350000.0,314830.0,350000.0,350000.0,350000.0,350000.0
156,2171807.0,2,156872.0,0.0722,0,경남,186831.0,170521.0,161649.0,144272.0,134575.0,144188.0,158615.0,158557.0,134462.0,143983.0,158352.0,204229.0,213700.0,212074.0,220314.0,202390.0,228741.0,229673.0
157,27025.0,6,157266.0,5.8193,1,대전,189156.0,181492.0,171147.0,134198.0,137811.0,132224.0,150910.0,154706.0,149132.0,151833.0,162766.0,175795.0,176068.0,183137.0,178774.0,182661.0,183214.0,183945.0
158,3156877.0,1,218212.0,0.0691,0,광주,250203.0,285281.0,242490.0,201394.0,197128.0,192275.0,205474.0,210634.0,195830.0,205252.0,243057.0,275044.0,280723.0,276875.0,293280.0,294077.0,298889.0,285748.0
159,1479120.0,5,117989.0,0.0798,0,울산,140115.0,133532.0,131399.0,115401.0,106132.0,99576.0,106367.0,116061.0,102154.0,113698.0,133397.0,142641.0,141892.0,147105.0,139295.0,143850.0,149922.0,149383.0
160,4472022.0,4,191436.0,0.0428,0,광주,210666.0,230068.0,179376.0,179843.0,150016.0,185244.0,188276.0,179940.0,166885.0,179245.0,215265.0,209529.0,222434.0,216610.0,205395.0,208538.0,234758.0,213701.0
161,2961507.0,3,141168.0,0.0477,0,충북,169184.0,179620.0,149631.0,120744.0,124677.0,123083.0,142000.0,132960.0,134196.0,139006.0,147629.0,159241.0,156746.0,167001.0,165856.0,155652.0,155120.0,170115.0
162,1389226.0,1,71508.0,0.0515,0,전남,87088.0,95585.0,77551.0,60269.0,66771.0,64295.0,68513.0,64266.0,67048.0,68744.0,76379.0,95135.0,93003.0,102340.0,95954.0,107504.0,102284.0,97131.0
163,1686514.0,3,277835.0,0.1647,1,제주,303113.0,350000.0,277655.0,270411.0,232802.0,269938.0,287266.0,262135.0,243558.0,259444.0,297974.0,348633.0,343756.0,350000.0,350000.0,331705.0,350000.0,350000.0
164,531686.0,6,138682.0,0.2608,1,제주,152086.0,164427.0,144063.0,130805.0,127213.0,117838.0,152501.0,126614.0,125891.0,135113.0,163415.0,168652.0,158097.0,182281.0,167921.0,172862.0,169168.0,176206.0
165,3099843.0,6,64641.0,0.0209,0,부산,82385.0,82187.0,68595.0,61165.0,57983.0,56537.0,62003.0,61649.0,60684.0,61836.0,62522.0,77558.0,78102.0,78870.0,86188.0,76189.0,83083.0,87109.0
166,1003855.0,6,169210.0,0.1686,1,대전,205247.0,207453.0,171392.0,159131.0,147852.0,146094.0,168352.0,156789.0,172342.0,165023.0,179329.0,216511.0,230740.0,220105.0,217744.0,232776.0,225746.0,219680.0
167,1904759.0,6,81774.0,0.0429,0,제주,93206.0,91478.0,87427.0,74430.0,68028.0,75330.0,76156.0,76640.0,73693.0,70946.0,85618.0,105967.0,105729.0,107939.0,111601.0,108496.0,109940.0,107038.0
168,2858038.0,5,254902.0,0.0892,0,경남,300453.0,314501.0,278236.0,223582.0,193087.0,237919.0,260397.0,234465.0,235778.0,224618.0,281435.0,313313.0,305954.0,311632.0,319724.0,325689.0,329614.0,326405.0
169,2830092.0,1,189468.0,0.0669,0,울산,219798.0,212166.0,194845.0,171646.0,157388.0,168657.0,188603.0,179267.0,170967.0,170450.0,191810.0,221624.0,232595.0,207016.0,238806.0,243270.0,229892.0,210460.0
170,3264865.0,4,133843.0,0.041,0,충남,154769.0,164686.0,134099.0,127290.0,105838.0,117049.0,137997.0,133764.0,112002.0,143967.0,134229.0,156327.0,161065.0,157232.0,157822.0,166454.0,154116.0,154424.0
171,3654352.0,4,232891.0,0.0637,0,충북,273071.0,247473.0,237803.0,231376.0,208213.0,225693.0,225120.0,222394.0,223037.0,228249.0,250753.0,314847.0,304761.0,318778.0,301539.0,313098.0,344794.0,321492.0
172,2091948.0,6,284666.0,0.1361,1,제주,306979.0,329132.0,282361.0,263537.0,229102.0,247050.0,282055.0,247854.0,256799.0,268984.0,316597.0,341246.0,326747.0,342863.0,336045.0,350000.0,331651.0,350000.0
173,3470087.0,2,122046.0,0.0352,0,경남,140341.0,144787.0,134517.0,104854.0,104072.0,107864.0,116608.0,115585.0,114524.0,128237.0,131861.0,133405.0,134534.0,136344.0,142553.0,139767.0,147097.0,143625.0
174,1478738.0,1,193031.0,0.1305,1,경북,215634.0,222487.0,196304.0,167220.0,168363.0,157790.0,178013.0,200459.0,167429.0,185213.0,187591.0,242424.0,237806.0,231812.0,263050.0,264047.0,253452.0,267242.0
175,3315136.0,2,254020.0,0.0766,0,인천,286317.0,300011.0,247942.0,240984.0,196341.0,216517.0,279575.0,242962.0,230649.0,249009.0,246179.0,295397.0,293041.0,290417.0,303346.0,313179.0,327401.0,323279.0
176,1560949.0,2,101645.0,0.0651,0,대전,122940.0,113313.0,111111.0,91689.0,88406.0,93521.0,98454.0,101638.0,88964.0,98537.0,113332.0,135816.0,135709.0,141099.0,137879.0,155396.0,147057.0,144450.0
177,4286155.0,2,118425.0,0.0276,0,인천,133264.0,148384.0,125297.0,104434.0,96872.0,102378.0,116102.0,111522.0,102149.0,111889.0,117543.0,153626.0,161042.0,152283.0,153423.0,160908.0,169471.0,172527.0
178,844292.0,3,289868.0,0.3433,1,전남,332322.0,347108.0,312042.0,254608.0,259899.0,279455.0,311047.0,249986.0,257886.0,248729.0,292715.0,318900.0,327890.0,328132.0,322783.0,321161.0,339051.0,324358.0
179,1630539.0,6,137449.0,0.0843,0,인천,155030.0,169242.0,151273.0,132676.0,117183.0,125854.0,138747.0,119646.0,121417.0,128193.0,140635.0,171460.0,171654.0,167989.0,175536.0,173760.0,161171.0,171591.0
180,4475283.0,2,212187.0,0.0474,0,부산,229378.0,225137.0,232354.0,183060.0,162156.0,192353.0,220602.0,200347.0,186596.0,199971.0,218668.0,247356.0,242688.0,257564.0,258055.0,258980.0,249385.0,260294.0
181,1210873.0,3,143706.0,0.1187,1,전남,177290.0,179410.0,150088.0,126401.0,118645.0,136405.0,157390.0,132388.0,136697.0,136712.0,149289.0,193143.0,194995.0,199341.0,200913.0,187808.0,205140.0,200124.0
182,4293807.0,4,288511.0,0.0672,0,울산,333705.0,326887.0,298487.0,242935.0,234214.0,233655.0,292318.0,297267.0,253738.0,287311.0,319987.0,339015.0,328931.0,350000.0,347896.0,334372.0,346898.0,350000.0
183,1061428.0,4,242361.0,0.2283,1,전북,269807.0,277878.0,243635.0,202171.0,215614.0,193768.0,248276.0,220249.0,212536.0,219905.0,272876.0,303198.0,315911.0,325350.0,314335.0,300245.0,315548.0,311848.0
184,929808.0,2,102474.0,0.1102,1,세종,123158.0,129488.0,107780.0,100911.0,87242.0,98186.0,100261.0,108710.0,99467.0,96728.0,115316.0,136957.0,146920.0,125827.0,145125.0,145525.0,146514.0,146442.0
185,1673945.0,6,217852.0,0.1301,1,부산,252883.0,270210.0,234890.0,205129.0,170637.0,199163.0,222867.0,206205.0,203754.0,226839.0,230325.0,281733.0,302833.0,289224.0,279872.0,300219.0,269767.0,271182.0
186,2586467.0,5,135732.0,0.0525,0,강원,147430.0,172221.0,143537.0,118630.0,111887.0,113709.0,132094.0,127243.0,115677.0,128653.0,145889.0,167855.0,174027.0,165684.0,179829.0,175419.0,187141.0,195108.0
187,831147.0,5,199843.0,0.2404,1,충남,232216.0,237898.0,237932.0,180441.0,164578.0,180851.0,199758.0,170970.0,183531.0,186903.0,209555.0,238893.0,230724.0,252237.0,256970.0,252604.0,232669.0,258120.0
188,4059034.0,3,158424.0,0.039,0,대전,178607.0,199629.0,177934.0,147647.0,137551.0,145288.0,154018.0,149524.0,154480.0,143410.0,179775.0,194841.0,207223.0,187554.0,205389.0,196663.0,193001.0,208337.0
189,2423448.0,1,170650.0,0.0704,0,전남,187572.0,178278.0,179718.0,160877.0,137700.0,160097.0,161811.0,160930.0,159365.0,152492.0,180809.0,226271.0,232866.0,224144.0,247218.0,241520.0,219904.0,248139.0
190,342204.0,4,79845.0,0.2333,1,제주,96450.0,93181.0,76939.0,77270.0,71820.0,71547.0,83252.0,74452.0,72209.0,75306.0,82459.0,101600.0,97656.0,102589.0,105964.0,113432.0,101698.0,109938.0
191,2590386.0,5,259133.0,0.1,1,충북,304118.0,314002.0,260134.0,245848.0,230154.0,220679.0,276162.0,247797.0,234725.0,244005.0,271028.0,346119.0,350000.0,350000.0,350000.0,350000.0,350000.0,350000.0
192,3116898.0,4,172446.0,0.0553,0,충남,177907.0,210621.0,168283.0,155902.0,142754.0,159135.0,171352.0,157058.0,149302.0,179653.0,185084.0,197213.0,203573.0,199591.0,203166.0,211828.0,216874.0,201864.0
193,1579986.0,2,280134.0,0.1773,1,경북,322625.0,331618.0,292580.0,273609.0,266578.0,256874.0,278734.0,244895.0,242535.0,264441.0,283624.0,339489.0,350000.0,346678.0,350000.0,343547.0,350000.0,350000.0
194,2108563.0,2,204178.0,0.0968,0,충남,230268.0,256120.0,200633.0,195864.0,181294.0,186258.0,199041.0,180279.0,190257.0,220627.0,215951.0,231920.0,238526.0,244699.0,230108.0,234969.0,236236.0,240610.0
195,4623209.0,5,78325.0,0.0169,0,전북,90898.0,88026.0,77867.0,68045.0,63397.0,70622.0,79740.0,75242.0,71287.0,80625.0,83983.0,101744.0,101057.0,107697.0,102858.0,107555.0,100971.0,108566.0
196,1357752.0,6,127423.0,0.0938,0,충남,152132.0,161527.0,127678.0,111378.0,107426.0,123969.0,131011.0,113038.0,114147.0,119564.0,125945.0,158444.0,158172.0,159275.0,160538.0,174480.0,163946.0,168284.0
197,2229128.0,5,125452.0,0.0563,0,충남,144317.0,146348.0,142951.0,105973.0,101787.0,114547.0,121514.0,101947.0,123829.0,112778.0,135419.0,146988.0,143333.0,140195.0,146909.0,148928.0,153519.0,153485.0
198,1195073.0,5,158633.0,0.1327,1,광주,180600.0,192566.0,176109.0,137220.0,145347.0,131844.0,171558.0,147893.0,141037.0,136460.0,162777.0,187982.0,185247.0,190688.0,201039.0,197124.0,199810.0,190529.0
199,3978301.0,4,225274.0,0.0566,0,부산,260829.0,234907.0,233205.0,203745.0,192958.0,202317.0,226024.0,184978.0,205344.0,219184.0,252363.0,286785.0,288138.0,305449.0,267535.0,292113.0,291900.0,303572.0
200,4388747.0,2,256616.0,0.0585,0,강원,285520.0,309235.0,269620.0,236495.0,215194.0,209749.0,251063.0,253461.0,227521.0,240782.0,282736.0,309351.0,293163.0,313511.0,312461.0,309291.0,322540.0,334359.0
201,2283653.0,1,94791.0,0.0415,0,전남,108471.0,119298.0,94693.0,89502.0,80178.0,80586.0,88588.0,98761.0,84630.0,94268.0,91030.0,134116.0,140297.0,135400.0,136447.0,143579.0,144636.0,143200.0
202,2544795.0,4,186826.0,0.0734,0,세종,211500.0,229945.0,176468.0,165476.0,164264.0,181937.0,183105.0,188004.0,182352.0,174065.0,190692.0,231407.0,232955.0,246334.0,230972.0,255469.0,235194.0,232885.0
203,30919.0,2,284410.0,9.1985,1,제주,338683.0,350000.0,307437.0,257849.0,265058.0,260443.0,273134.0,279477.0,261696.0,266030.0,290902.0,350000.0,345979.0,350000.0,348347.0,350000.0,350000.0,350000.0
204,4478632.0,4,109911.0,0.0245,0,충남,126004.0,130722.0,123728.0,99254.0,99328.0,93992.0,113149.0,100580.0,96170.0,102265.0,112668.0,134163.0,142103.0,137095.0,139432.0,136978.0,145700.0,144233.0
205,2250549.0,6,214998.0,0.0955,0,충남,235147.0,254187.0,231811.0,178300.0,176820.0,197145.0,226877.0,226571.0,212448.0,205717.0,220283.0,281152.0,277789.0,278033.0,286051.0,287361.0,300082.0,290840.0
206,4742602.0,4,98064.0,0.0207,0,강원,105326.0,105182.0,104459.0,88460.0,86602.0,83358.0,101791.0,100285.0,89415.0,90320.0,103715.0,118549.0,115787.0,124225.0,121426.0,129234.0,122274.0,123947.0
207,595107.0,5,99773.0,0.1677,1,울산,121662.0,110586.0,99235.0,90363.0,80632.0,86238.0,97660.0,88313.0,85422.0,98118.0,97914.0,114753.0,112979.0,120475.0,117264.0,117125.0,120704.0,113144.0
208,457438.0,6,261216.0,0.571,1,전북,321346.0,297078.0,268841.0,233108.0,202926.0,224325.0,274886.0,257588.0,246109.0,240846.0,267890.0,297328.0,311496.0,316578.0,319526.0,329062.0,317466.0,334795.0
209,10383.0,5,179570.0,17.2953,1,경북,198196.0,221397.0,205260.0,164744.0,149283.0,161197.0,163332.0,166747.0,157978.0,171899.0,206858.0,202726.0,201414.0,191615.0,204603.0,203543.0,200138.0,222738.0
210,3219540.0,5,174887.0,0.0543,0,전북,193274.0,219111.0,178012.0,163352.0,148636.0,166183.0,165771.0,158641.0,155187.0,164497.0,180376.0,247372.0,270465.0,255337.0,259042.0,254833.0,248833.0,260304.0
211,246545.0,2,274853.0,1.1148,1,대전,311274.0,313601.0,295273.0,209695.0,241986.0,248846.0,271791.0,264274.0,230379.0,229608.0,295357.0,350000.0,328905.0,341971.0,350000.0,350000.0,350000.0,350000.0
212,3839382.0,3,159783.0,0.0416,0,충남,182691.0,188049.0,172309.0,150104.0,131277.0,143365.0,151327.0,132834.0,145246.0,156415.0,169970.0,180259.0,179507.0,167549.0,195839.0,179325.0,198777.0,198304.0
213,285472.0,5,81313.0,0.2848,1,경북,92004.0,98106.0,89653.0,74150.0,68680.0,76721.0,78049.0,76949.0,76825.0,79292.0,83388.0,93952.0,96072.0,89780.0,95948.0,102318.0,101004.0,91528.0
214,3418941.0,2,195609.0,0.0572,0,서울,219383.0,228891.0,217196.0,178658.0,176806.0,178589.0,184292.0,173442.0,162391.0,191980.0,217595.0,267120.0,278890.0,285136.0,268751.0,264955.0,290014.0,287878.0
215,387058.0,2,96025.0,0.2481,1,서울,120739.0,122393.0,104392.0,90654.0,84224.0,88367.0,100340.0,84983.0,87285.0,90855.0,101224.0,117263.0,120901.0,115695.0,118201.0,118763.0,127381.0,124240.0
216,73236.0,2,239744.0,3.2736,1,서울,287853.0,287712.0,256708.0,205439.0,197778.0,210822.0,250014.0,246859.0,207083.0,240020.0,224423.0,281787.0,273689.0,271873.0,271855.0,297899.0,293342.0,303227.0
217,517375.0,2,276746.0,0.5349,1,대전,328725.0,330941.0,273338.0,262245.0,228305.0,237420.0,274284.0,250910.0,243873.0,267432.0,295645.0,330404.0,327198.0,350000.0,347073.0,350000.0,350000.0,350000.0
218,88350.0,5,59752.0,0.6763,1,강원,72056.0,71306.0,66559.0,54461.0,53558.0,57003.0,56492.0,59018.0,53287.0,57156.0,63138.0,75014.0,80382.0,72332.0,71942.0,71982.0,82133.0,77055.0
219,2246373.0,3,93695.0,0.0417,0,강원,109744.0,115719.0,97886.0,84084.0,81276.0,83352.0,100222.0,92746.0,88006.0,84711.0,97990.0,115360.0,111827.0,119362.0,116265.0,123119.0,115942.0,130689.0
220,537253.0,5,194899.0,0.3628,1,전북,222421.0,225111.0,193268.0,182037.0,166474.0,174088.0,189957.0,183486.0,176815.0,201158.0,211341.0,235508.0,231623.0,232418.0,240627.0,236968.0,251980.0,223241.0
221,4530505.0,3,255212.0,0.0563,0,광주,288524.0,303619.0,277694.0,231261.0,230249.0,229557.0,277876.0,236866.0,220853.0,249086.0,286250.0,297022.0,297629.0,295561.0,307681.0,309027.0,328657.0,313478.0
222,3981954.0,2,272755.0,0.0685,0,강원,322950.0,341436.0,291198.0,242958.0,236261.0,232726.0,273725.0,256097.0,240695.0,236749.0,271678.0,332661.0,348017.0,343194.0,350000.0,350000.0,350000.0,350000.0
223,3752721.0,4,229517.0,0.0612,0,대전,285949.0,269754.0,249087.0,200651.0,181862.0,210847.0,236860.0,203695.0,203394.0,231132.0,248224.0,281227.0,277250.0,309206.0,272899.0,291784.0,277988.0,313779.0
224,2536949.0,1,82668.0,0.0326,0,강원,98426.0,97217.0,93661.0,76925.0,67742.0,75160.0,79756.0,75406.0,73880.0,83497.0,90037.0,103219.0,107508.0,106414.0,101340.0,106724.0,108062.0,112745.0
225,3889925.0,3,62701.0,0.0161,0,경북,76316.0,74846.0,64865.0,53788.0,56836.0,52392.0,60967.0,64611.0,57752.0,59506.0,65907.0,74667.0,75207.0,75095.0,77460.0,72975.0,79648.0,82366.0
